app_id,frequency
cf7f3ff7,1
cfc5a770,7
cfd5f8f6,1
d01d3635,3
d04c93b1,89
d0a56dec,1
d0f3612d,1
d1365ede,132
d143e796,2
d196c99e,10
d1d9a1e0,13
d23487be,11
d2446a30,5
d28831a2,632
d2a37ad0,4
d2a4468f,7
d2b3acbe,4
d347feb5,270
d3a0fc0d,163
d449042e,804
d46a0e66,2
d47da596,1
d4ee8015,2
d539f4be,5
d7a5d468,4160
d7b63509,2
d7b9cb9b,444
d7e4aad7,2
d83221d7,6
d84afa2e,11
d8a196ee,2
d93165e7,3
d9f5086c,5
da90aa44,14837
daea54be,45
daf9aa34,1612
dbcec604,5
dbf55689,39
dc0cee19,160
dd0daf69,51
dd120c1d,46
dd22842a,1
ddbddc49,60
ddf97b9a,13
de190df8,1
de85d967,7
def19d01,2
df2ea587,1
df7ba0f2,7
df8b7a93,9
df9c2a14,2
dfc2a027,8
dfc73b47,280
dfc875fe,11
e0c18e0e,1
e175bbbd,1
e21a0606,2
e28b33ea,3
e2be959f,2
e30ff062,14
e33831d8,4
e3474632,19
e3c5b97c,1
e3dc389f,2
e40033cf,1
e417be74,1
e4349418,3
e466cb2c,6
e4851018,29
e4f8f0f1,1
e5075ca2,5
e5499923,540
e709ebcb,1
e79cd330,693
e8a706a6,5876
e8f785ac,783
e912b45f,40
e916f5e6,126
ea6346eb,415
eacc11f6,1
eb225392,3
eb340d89,10
eb45de80,99
ec22effd,3
eca7ba04,18
ed24eb78,196
ede5630d,363
ee065881,1
ee1b70ac,1
eed8af13,28
f047644d,1
f061ec3a,46
f0d47ec1,310
f16f729a,513
f261532f,3
f2855645,1
f2b184b6,19
f308fc0c,18
f3a5824a,13
f3d15dc0,91
f4651084,23
f47cc0de,1
f565fccc,1097
f57b9cd0,565
f5873aec,1
f587cbc7,4
f5ac6001,19
f5e33e9c,3
f660653c,18
f6f41dea,10
f75da770,16
f7a1cca8,1
f7cd3dcd,4
f8809cc6,3
f95ab629,48
fa24466e,6
fa275e17,1
fa6863bc,1
fac0e823,14
fc02fb85,3
fc46e1c5,13235
fc651726,3
fc803d09,4
fc930644,1
fc94c422,455
fd4b5a27,1
fdf76906,1
fe72bb1b,2
fe950ed2,2349
fee18fc3,169
ff46aca7,5
ffbbac8c,1
00481673,1
004de5bc,3
00848fac,276
00a0d6c5,1
00afe464,6
010912ba,24
013e6b50,1
0161054d,16
01b515ab,6
02073406,6
02133e53,8
0254c910,41
025f3b9b,12
027d2fce,2
039c9bc4,13
03ad1019,13
03c9551e,2
0443d75e,731
044d01ed,408
04777919,15
04ce80d7,10
054eb4fa,3
057fc067,57
0671d9fe,419
0673fca4,14
067b0834,4
069d8cf1,2
07722beb,1
07eff839,6
0890d0ba,155
08dbfb91,2
08e09d5a,9
093a4219,2
0a67f13d,4
0af3fe64,8
0be32ef3,1
0c4805d3,23
0c49c89f,1
0cae8a5f,48
0d3e8dc0,9
0d42c22c,5
0d8b8a5b,123
0e8e4642,99
0ed0c2e3,54
0f5feb02,535
1102dafd,844
1114e69b,1
131d0227,7
1375d211,20
1376d18d,1
147b1afe,3
15245f4e,3
1606987d,5
16f3ce86,3
1710d945,26
176ed246,32
17944d68,84
18b1a589,1
18ed782b,11
197b4f7f,29584
1a32e234,4653
1a3b3722,4605
1a5a5493,78
1b19edb8,4
1b770c66,142
1c267fbe,1
1c3669ec,2
1c6fc393,5
1c910f2c,55
1ca0a27a,22
1ccba293,1
1d31fa9c,1
1de440a3,3
1e17761f,1
1e77e436,72
1eae1666,1
1f2327fe,1
1fba2cf7,3
1fccd444,31
2007480a,4
200e29aa,24
201434f8,2
20955f9f,42
213154c8,1
213ab274,198
218e519c,21
21ad0355,10
21b7c3ad,111
223fe284,53
22bdd72e,404
236a9fcd,1
23c323a4,3
23e12562,3
24099551,17
24832aa4,4
24c3ebb5,231
24ef4681,2
25b6af0a,9
25b99476,263
25d483c7,6
2624fd0e,5
2697b5da,50
271c1b03,27
27696e3f,2
2775c900,6
27864a61,159
27c2e942,1
27e4e2ca,6
27f0eb5f,27
2862c0de,39
287703b5,2
2898499c,30
28ad8b75,87
28b8c85c,4
28d1fbb7,1
28f05a44,8638
28f7fb36,1
29bc9652,1
29eaacee,1
2a2be6e4,5
2a71982e,27
2a9053be,1
2ab5c362,59
2bc13ef3,4966
2cdb8574,65
2d98cf8e,1
2da5f5d3,45
2df2f1d3,219
2e2d2467,105
2e626ca2,2
2f014fc9,2
2f85aca1,241
2f876f44,3
2f8c9a7a,1322
2fa0e427,2
2fd4d6fe,1
2fecf092,111
30661396,6
306acddb,102
308f2d84,4
314402ae,16
31a011a9,2
31b1bea1,1
31e9318e,81
32138b0e,265
32556a5f,2072
32bc0e87,14
32de115f,170
32e8cbb9,5
3366d26c,1939
33870b7d,41
33a7cdf1,5
3422c63c,1
344438ed,24
3548669b,27
35846df2,171
364788f9,8
36b04e8a,34
36f58dec,11000
3743ad61,25
374b9b94,1
37725578,2
37d0bd20,3
39433cc3,110
39637b59,1
396df801,98066
39947756,86799
3aa4245a,9620
3ac699cd,140
3b41b2bc,2
3b5780cf,5
3bd8cc97,139
3c1733e9,1
3c4c30bd,1
3ce6e0b4,1
3d070fad,3
3e22838a,8
3e4abb8c,3
3e507ccb,117
3eb71cc2,65
3ecb95e2,1
3f16e9df,4
3fe2b494,3
407af0fb,15
40c580b3,41
40f8d50b,4
41452e75,20
41707a04,1
41fa0b30,67
4257cdc7,34
44016e2e,13
4440eb54,23
4519bff5,1
46110e8a,7
46774ea6,8892
47b21dd4,552
47e2727d,1
484dd01b,33
48ef6336,8499
4915daaf,6
49739b39,4
4a139e6f,19
4a80f247,5
4ab183a1,3
4b18241a,6
4b6877ca,83
4bb50759,4
4c47976e,8
4e6d5c6c,3
4e79c4a1,1
4f48c187,1
4fb006a1,10
501eb75e,3597
5036d17a,2
516abeaf,38
51ac56f6,5
5204c1be,5
5225db1a,24
523946db,24
524f8242,3
52f7fcbb,6
5325bfcf,1487
533c0f02,23
53c28474,11
53c88c37,42
54338637,626
544573c7,14
547370b8,15
54e48570,13
54fdb415,6
55912adf,110
56f1b129,3
57277c88,25
57678e1f,1685
57de3b74,6
57e62862,36
58d56daf,50
58dae9d6,7
5913c72e,2
5921140a,1
59437e69,491
5958e4e8,3
5972cae9,30
59b1b2bc,17
59f5463d,1
5a3063d0,29
5b338db8,3
5b828033,11
5bc4bb76,1
5c400a82,3
5c639a1e,8
5cdcde73,51
5d570241,993
5d60ac5e,3
5dccd3a1,8
5df0db9c,1
5eb643f8,50
5ec4d2d1,1537
5f2b8457,1
5f9bfac8,1
5fe269d1,9
60b74ca7,2
610995fe,13
6178774e,109
61c2ce4d,599
61dde17a,313
621ff901,1
623bcb4b,4
62526892,78
62fb997b,26
637854f9,15
63bec060,7
64174ba3,74
64e9217d,1
64f91946,64
65f37f55,7608
669fc04d,4831
66d9095b,1
66ec7eb8,381
685dd087,4
6969f6e3,12
69878f0e,1
69dc13f4,2
6a08167b,2
6bca71a0,23
6c2a6edc,94
6c642a8e,1
6c991e6a,3
6cb77b01,93
6cf6f69c,3
6d4473e2,3
6d79395a,145
6de9e3f6,2
6e94444a,3
6efb59d5,223
6f190a1b,3
6fab5950,1
6fb38e1d,19
700e2ef7,17
70c8aec5,11
70d5e894,4
711003ef,3
712d7296,2
71481681,43
71de32ed,1
71ede09e,3
7246108e,1186
7254a4fb,46
73206397,200058
7328361f,14
73cdfefa,168
740f7c4a,68
747dcec9,156
759920ab,6
75ed6e93,16
76ad98f8,3
771b67a9,62
77515bd3,30
7859b7fc,3
78f33d0c,30
79b7c8d8,8
79c16aec,1
7a63d0f6,2
7a6febdc,1
7aa9d0c0,641
7ac93d94,3
7b8d6c7a,8
7ba9df54,92
7bd042b0,70
7caa9ef6,3
7cd26f3b,20
7cf862f8,1
7e21edf9,8
7e7524e2,2
7ec8a8ec,1
7ef30a4e,2
7fc2179c,3
800fdb5c,3
80b6a585,38
80eb2619,594
8101ac1a,1
822e3f34,3538
82681882,114
82e25a93,4
83462426,24
838955fd,4
83bf8914,3
840bdbef,100
8463d338,23
8494a27b,5
84c00ee3,1
854ececa,19
85963f48,1
85ad4373,287
85d6fece,23
86da9669,31
871586fe,9
88792f35,81
8888e0ba,4
888992fe,1
88e86228,1
89dbb5aa,5
8a4a9d01,5
8af019bc,549
8b34311f,1055
8b7a5a9b,2
8cc819e5,11
8d3a2090,1281
8e318f8c,29
8e738aa4,1
8e801b74,5
8e86432b,1
8ebf91be,10
90752f35,3
90be40ff,510
9167ef45,3
91dd1e95,1
92317d92,1
925c2ac6,55
92ca9ef7,184
93188a05,1
93d15984,3
944d7116,12
946f3c2c,1
952c8e3d,2
95bc67f4,1407
9607a906,1
96746a6d,742
976a33c7,1
982ffb64,20
98804bfd,16
992267c4,3
99a6e802,343
99b88b91,1
9a34cf53,24
9a3c0b32,3
9a63ed2f,15
9a999fc0,36
9ab9658a,3
9af734a1,1
9c6fd581,5
9cdf4b59,1
9cf68584,352
9d06e2fb,16
9d12d216,33
9d447682,4
9e051b3f,1458
9e0740ba,88
9e9a1d06,9
9f41cdad,16514
9f554cf2,2
9fb90b51,116
9fba1e06,1
a03c57f1,4
a1201716,64
a1638c61,23
a1ee72b4,6
a27d9ec2,2666
a33ce4ee,4
a4182ddf,1
a45dc958,1
a47e15ea,383
a5c4763c,38
a5dc9a71,42
a607e6a7,17081
a6612ee9,4
a6dfb7c7,532
a7028fb1,6
a7305a94,43
a74c8f74,4
a767ed02,67
a79afdd3,6
a7b1d5de,2348
a7df023c,11
a80d9c42,32
a8840526,6
a8be43c2,77
a8fe6fd8,1
a9059992,145
a9cb3d7e,26
a9eaf1cb,4
aa86e0d5,5
aaeb77f3,3
ab46e83f,8
ab92f65f,30
abaea512,243
abe9b3fe,17
ac15a7c4,444
ac3548eb,9
acfd832e,15
ad3f23f9,13
ad52152a,1838
add16d19,40
adffc5cb,21
ae280cba,3438
ae582249,3
ae99e2d3,9844
af0c3bb9,4
afd345f5,1
b1137f27,230
b13c22f4,97
b14e1ed6,55
b257d1dc,13
b2d4c5d5,5
b34a92f6,127
b3763f07,333
b3dab524,5
b3db2d79,1
b4e1814d,3
b4e8bbe9,1
b504c6c8,26
b6688d86,20
b6dfc9c8,74
b76ba9d3,4
b77b8d30,5
b7aa6d7b,5
b8045b32,13
b861fc71,3
ba1ef082,8
ba36535c,28
ba94c309,7
bb39406b,7
bba187f2,1
bcbfea31,2
bce1aab4,3
bd3d5ae7,615
be143a97,13
be58b2cd,1
bee5beb3,1
c01f0221,926
c0337efe,1
c0553223,27
c0713d4e,8
c09c0320,21
c102281a,6
c1ec1b12,58
c2bd0be3,1
c2f26ad9,1
c351b00d,126
c35f00ba,3
c36e966a,29
c3793259,3
c3a1ce87,11
c3a993c6,1623
c3f39675,13935
c470c43c,64
c471a3ac,10
c4cc9cc7,9
c507fa5a,33
c57b52d6,17
c616cbda,3
c68c1571,29
c69a71dc,10
c6ed9835,813
c85bdf90,1331
c8df0f16,1681
c99b852f,12
c9a46cd9,782
c9ce336e,1
c9e3cc5f,4
c9fef327,23
ca54c988,49
cb84eb2f,19
cb9b41f3,3
cc134ca2,2
ccd55cec,1
cd2857e7,1
cd4db586,2
cdcf663f,1
cdf2d8a8,1
ce53350f,4
ce5b45af,148
ce6d5b84,3
cf0327f9,86477
d071ddb7,4
d076b049,2
d0c571f1,1
d1763ed2,8
d200b544,2
d2997ca9,2
d2be8797,21
d2e094d4,7197
d3010987,3
d33e9559,2
d41dfb39,24
d4456571,523
d47d36d2,3
d4b56a0c,315
d4b7fb26,227
d5284c0c,37
d57df1f3,480
d63fa504,14
d6995622,66
d6f68ed7,3
d755068a,2
d8784af5,35927
d8a4e2a1,7
d8fb8ac3,1
d9265622,1
d9ab1102,18
d9fe2944,1
daa87463,43
db38f22f,444
db4b27f6,87
dbc1e3e5,17
dc42eba7,7
dc59eb14,3013
dce6b1a7,21
dd1f7fd3,643
dd3d373f,72
dd48a3ad,6
dd4a9b0e,2
ddc7852f,1
de4c7330,88
de950b52,15
e08e09a1,4
e2277a82,3
e3bd8695,1
e3c032ec,3
e3f2ac1f,3
e41445e5,21
e48b92ba,11
e4abf65d,148
e4dca73f,2
e57a4989,2
e6108866,435
e61a1724,1
e6ad0362,1
e7fa2a2b,1
e82cec3d,8
e82fca96,74
e851641f,1
e879b4f8,2
e96773f0,178745
e96fc2d3,3314
e9b2d725,567
e9ca35d2,19
ea232d5f,1
ea5882db,12
ea5ccef3,4
eab5e469,33
eab98019,1
eae95ca8,2
eb98984c,81
eba6b806,7505
ebc30132,23
ec2608bd,62
ec55e88d,526
ee279a90,10
ee3b4595,41
eeb072aa,7
eeb87af9,13
eee07d41,153
eefece34,3
ef0a5512,17
efaf6a42,1
f0278641,39
f07471e6,70
f0dad946,1
f0ef38bd,632
f0f221aa,1143
f227b383,2
f22a577b,235
f2d1c352,11
f30dcef5,9
f30fc4db,2
f3ab5c04,755
f3d528fa,15
f3e66815,269
f4816d61,1166
f49b7fd0,3
f5bc4e8a,3
f60d64c8,11
f7065c6a,3
f754b6fb,4
f78046d7,2
f7e86033,29
f85118e6,1
f86d152c,4
f9006448,1
f95d007d,69
f99a6b9b,7
fa55d3a2,124
fb631a94,11
fbf7fced,1
fc11635c,2
fd73c8a7,132
fdbbf8f7,1
fdc44f1f,102
fe601c7d,1205
fe87f55b,1
feb03f81,2
ff35b412,1
ff7c902b,1
ffd93177,40
00a55543,210
00deaeb7,27
01371798,1
01456ffe,9
01724d5e,1
01c65a69,1696
047c31d2,51
048099d7,4
04ba9cca,10
04d7e6a9,2
0539284b,6
057be334,10
05c119a5,6
06b3adf7,15
07b0e728,17
07be896a,1
07e44711,85
086aca6f,2
088b6a7b,14043
08a53ae7,36031
08f8dec4,2
090d3a47,23298
09dceacd,1
0a5d9865,5
0ca0031a,2
0e326ca1,3
0e9f9f07,47
0f21d7f5,1
10566875,7
113adad1,5
1239344e,135
12da980a,16
131f9630,5
15bacd3e,1
16161abf,5
163f0ac8,7
166f667b,4
17677ce0,1
1839d146,3
18c6e62b,12
19404ee2,39
1956f9cc,1
199eab40,1
19f221ca,2
19f3bf6f,3
1b2cbc27,43
1b8334c8,13
1bbe7d5d,23
1bc8233d,1
1c52ac8f,255
1c9b2dd5,15
1caae9d8,16
1d56a565,1
1eb72062,1165
1ed1646a,33
1ee582a1,5
1f1eceb0,35
208dfd66,1
2223669d,3
227a7c50,27
2291fcae,4
233a180d,11
238e155f,60
23a2ef57,1
249f2b9e,1454
24aa2849,9
255a58c8,23779
257ab935,2324
25ec6853,1
26bb0f55,18
27572ab0,22
27dcf378,2
28d3bd59,41431
28e0076b,821
290041fd,2
2992b033,43
2a2e45b4,4
2b03ddb2,4
2b87e098,1
2c6314d2,3
2c828c21,1
2d1e1f84,2
2d80cff8,4
2defd76f,2
2e2f83eb,2
2f14c552,8
2f86066f,3
2faf6685,1
2fc90cc2,406
31c8ffae,11
31dbbe6f,9
3272d73f,50
32a8f78c,57
3346d314,173
3377ee3d,4
3397949a,14
339dbb9b,8
33fdd8ca,50
344c1637,15
34ce3ea3,1
34eeab87,186
34f392c0,89
3556a7dc,24
37e53921,1
38d40e09,28
3922de29,86
39fb6e33,12771
3a3df1e5,136
3a8c6418,1
3ac57b12,1
3b03ae53,1
3b2ceb2c,2
3b8ccdfc,1
3b9dc0cd,124
3bcbecb4,1
3c1878d7,6
3ca4ce59,23
3cc4c421,39
3d234d69,47
3db03adc,175
3e0c82ba,5
3ea6f0a7,1
3eb93e5e,1
3ecb69f9,2
3ed7056c,1
3fcf2135,6
410ae47a,4
419faf45,1
41d703ea,3969
42137437,97
4230dabc,1
42490a34,144
42653215,1
42790c68,4
4281debc,20
42bad2e7,6
42d69ba6,12
42e75d00,8
4316286d,1
437e70f2,5
43b58eec,1
443fe0f4,6
4482aecb,1
4522f1eb,23
45377ce2,377
45559796,87
45aff1a2,60268
45f0b652,3
467930e2,1124
4702e68f,3
4730cd2d,13
4829c05c,85
483a70e7,3
48d42137,1
498e0a62,1
49b1bdfb,10
4a5cc9e6,1
4afbcb2f,295
4b35b3b9,1
4bd5fa53,1
4c748806,5149
4c79fce5,1
4d5e9b0f,673
4e16bda2,1
4eef7bdf,18
4f3c8a40,190
4f91a592,1
4fd781ce,20
5062e5ac,33
50771dc2,21
50a9d806,5
51014a2c,29
510839e1,1
51df344b,17
51f218cc,3
52b9b49d,7
52fcfdb2,715
540490fc,1230
5413a91d,4
54553780,6
54906bde,2
54c0788f,2
54f3ca7a,21
550df214,14
55815ed2,2
55a31f31,1
562afeef,4
56cba7f9,108
574cd2cf,18
5790b713,113
582036a1,1
5832427f,1
58462f0a,8
584c589a,108
588682b4,8
58a4253e,4
59e1776f,7
59e2ef44,25
5a454487,1
5a66dbb1,15
5a9baf9d,10
5adb10d9,14131
5bc837e6,18
5bf89b37,1
5c27485f,268
5ce2f2ba,3
5d1e81ff,2
5d242c0f,2
5dd62f23,1
5e2f4eb8,4
5e54994a,43
5e55dec5,8
5e9d142e,21
5ea79311,9
5ec991a9,456
5eda496a,260
5f105f1a,3
5f5535ee,31
5ff1eb15,3
6022454a,4
60358c53,464
612fd520,3
613f6f16,3
625552fd,6
6280caa9,2
630a45ef,153
63c7781b,8
63ce4dbb,5
646fbd12,17
6485e293,211
65d14213,5
665f15be,1014
669d2f76,6924
678b7386,10
680e6a92,43562
68ce68ff,4
68e5b60a,2
692df8b2,2
6956dfe5,80
69d2d5bc,1
6a622fd4,1
6a9d9eb6,7
6b90de43,6
6be94930,9
6c07af92,1
6cc3be2e,2
6ce5fef4,3631
6d2509f4,5
6d67cbfe,2
6da88880,352
6dc6269f,224
6f7fce01,1868
6f8cbf42,3
6fc4ef40,567
70028e9a,1
7112b52b,2
71591cb2,14
71ce67ed,1
7233ffea,2
72707178,41
7284dba6,5
72d4f43c,161
72eb401d,74
7357f2f2,1
744cf751,89
75131d82,2
754ad6d5,2
7585b715,1
75edb3d7,632
75fa5cfa,2
76326d4b,11
7637248b,2
768d98b4,10
774be746,10
77a331eb,24
780f6989,1
78572dd4,6357
7a3266e7,24
7a9d1ba1,1043
7aee0ec5,1201
7b0c3ed5,1
7b2b2217,1
7b633ec2,1
7b812340,4
7b93eee1,117
7bb72431,4
7bec0b72,208
7c25df65,1
7c2f624e,1
7c3609cd,44
7cab3442,576
7ce85522,76
7cfe4824,3
7d1d81cf,1813
7d6b6512,2
7dab3aa9,8
7e7893e6,4688
7e84df87,12
7ea7d18e,722
7ecc6398,1
7f7312b0,6
7f9765f2,25
7f9d399b,211
7fca68ea,53
8064ff73,103
80a0f91b,2609
8187f84e,4109
82c281a3,2
8332109c,2
834ad398,3
83b48a58,3
83d5eb45,22
851e0632,800
855398f9,2
866ba3de,1
86ac30cc,4
87233f4d,45
8728bf0c,2
88a8775e,2
896c296f,720
89784b34,48
898bf9b0,1
8a0dd092,43
8aa1ffed,4
8ac935c1,3
8ae50675,8
8b8a0905,159
8c0dcd5a,45937
8d30e9eb,2
8d657e99,309
8d8ed5e8,256
8da448a8,2
8dd61b17,91
8edb047b,1
90a6d2ec,6
90e61897,65
9104ba16,341
9119ebf7,2
921977f6,697
92413083,3
938c9a36,1
941d2637,1
9456bc0e,236
945c7380,1
94d1ad39,18
953ead9d,7
96cc153f,6
978ae712,2
99392f79,14
999f91b9,1
99bdee2c,8
99eb915b,3
9a08a110,884
9a8989d9,1
9ac6882b,1877
9af02fe5,3
9b9aa313,1
9c7362c3,356
9cd1c609,13
9d9e17df,9
9dc9ef8e,402
9e1fa6ce,10
9e247b5c,52
9e52603f,13
9e99cb4b,7
9ed6927b,8
9ed7c8e7,5
9eec6271,52
9ef6346c,2
9f10bc81,69
9f38fd64,7
9f52232a,13
9f528736,3
9f5e8446,1
9f993ee6,1
9ffe9fbb,1
a079ef6b,1497
a09f6e67,1
a0abc843,62
a13a3de3,1
a153caf4,48
a1b2b43a,3
a1c52a90,20
a1efe0ef,1
a1f179a8,1
a2ff6696,1
a31274bd,6
a3df03b7,53
a4b427d8,1034
a4b5dea9,2
a5184c22,491457
a6bcfed3,99
a7bd07d0,2
a860b866,1
a87d0cab,1
a88ea91e,53
a8f485ae,1
a99d30b4,40
a9f2bfda,17
aab6edf4,238
aac06e85,10
aaf0fa87,11373
ab56beaa,955
ac2a9fb8,186
acc1cf97,1
ad0d67ec,1
adf60b1b,3
af33f76e,10
af35eb97,10
af45f2a4,1
af9519ce,1
afe98291,427
b06683cc,1
b0c83b15,1
b0d9b14f,65
b1c87a3a,293
b1e96524,61
b23617a8,3
b247d383,66
b277a9bf,259
b365840c,2
b3d10c26,21
b4816d12,869
b523eac4,9
b595c59c,7
b62b1827,28
b6845db6,5
b684f41a,4
b6d018ac,1
b6da5bf6,6
b6de8c17,167
b7148ad6,2
b72c9011,4
b7873b10,68
b7ae60ec,25
b8337814,3
b8a05ece,15
b8ec11e6,18
b95f255d,1
b9d1844e,1
ba50c4fe,19
ba9224b0,1
bae06e7f,10
baf71289,10
bb5dba49,10
bb96a573,7
bb9c7045,2
bca7f0f3,3
bd2ae075,174
bd85c9f9,105
be5bd06e,124
beb8ad9b,1
bfa2d110,1
bfaf0d72,1
bfbcdcc0,3
c02a0551,119
c0461ecd,1
c167b367,2
c1d5c84d,9080
c1f39b76,758
c21dd07c,2
c241284b,2
c2989d5e,2
c3019277,4
c406e56a,23
c47b8a63,1
c5385863,9
c5c0a621,199
c6535b56,5
c70ca1d2,1
c732c8ab,2390
c8b1078f,3
c8d6e009,25
ca7957c2,3
ca9eca8e,2
cab5f78c,42
cabe402f,2
cb6810ca,1
cb69caf2,64
cb804b43,2
cba8d89d,32
cbf25e84,6
cd743a42,52
ce183bbd,148257
ce1dc279,20
d0efe301,1
d105bbf1,1
d204a250,1
d271ed01,117
d287fde8,2
d2e900bb,4
d2ed5f55,138
d30738e3,806
d33ae5d7,10
d35bfe12,4
d38d5c3d,2
d4353f16,4
d4414ab1,5
d443ee1e,1
d45b2604,51
d45f4422,2200
d5541911,111
d61a26f5,1
d627cae2,9
d62cc3a2,2
d6a31989,31
d6da0bc1,46
d6e31dd9,2
d71a818d,177
d72be7b0,1
d7608d41,3
d7933f13,134
d87812e3,1
d8b6bb58,1
d8e6e513,11
d90e90e0,10
da7390fc,11159
db51b954,1
db9ee936,1
dcd1def5,14
ddc90c24,2
dde68173,2
de05bda4,6962
decb3637,4
df2bdf6d,2
dff00069,165
e067a5b4,5
e07d036d,2
e34451da,6
e352570a,1
e37d91c6,11
e3bdeec7,2
e3f369b1,25
e42b1664,1
e44b4172,394
e46d920c,3
e4849398,2
e5263922,1
e5351926,7
e6205819,2
e640f0bf,8
e6a2803e,1
e70045e6,7
e708ee52,3
e70f4b54,7
e7273cf3,1
e7f07c35,65
e8937587,10658
e8e2e019,1
e965f3a0,44
e96ca624,51
e971c994,150
e97ba97c,4
e9843910,2
e9c96538,1
e9cc8aa3,3
eac12319,1
eb605d2d,52
eb831a1a,8
ebea379e,1
ec052af2,60
ecaa4a02,4
ecad2386,25832830
ed6036dd,614
ee3d199e,12
ee4142f1,165
eed8d87e,11
eeeac987,132
ef179922,365
f0386ad4,6
f0af3f95,15
f10bddd6,2
f1654f93,83
f1f41c44,21
f23d94be,191
f26472cd,161
f29dc531,42
f3ca6f9b,1
f3e871ec,7
f5c528df,187
f6314419,1
f6723d70,1
f67bfe60,4
f6865ca6,20
f6e77b18,2
f77143e7,1
f77ae51d,2
f81d5aa4,27
f88d5c5b,482
f8eeb69e,6
f8fc37e2,1
f91aca01,7
fa5bb387,529
fab81e5e,1
fac03edf,1
fb36c7f6,1
fcac54cd,11
fce1ef81,3
fd29f06e,3
fd7456eb,10
fdb15333,79
fdbe90eb,2
fdeb9570,11
feb9b2a2,4
fee5e1ef,3
ff4144f3,3
ffbb46e7,4
fff4213a,17
0018f4ff,5
0092a90b,1
00e6181d,2
00f9eb4c,1
016aa99f,60
01940f7e,58
03103c32,4
03542fc1,51
037e3414,2
03e67843,1
0449dbaf,4
046fbe58,2
0541aa59,21
056f7020,20
064208de,17
06658bdd,58
0694dc41,53
0697909d,5
06fbc5c7,1
08442a8d,15
08b4239f,4
08dcbea4,38
08de557c,2
09536969,36
096a9a85,50
09e99011,5
0a3b7e94,8
0ac229fd,3
0b6bc875,41
0bb82d01,43
0c1b2530,1
0c22cf8a,1
0c36a3dd,2
0c97a664,10
0cb86038,12
0d1523e4,4
0d2e12db,2
0daefd27,1
0dd28c69,1
0e1429fd,464
0e61b692,32
0ef8e14d,1
0f41c227,444
0f56ae92,30
0fde8ffe,84
10732898,34
109034f3,6
10c7190c,27
11a9c7ad,1912
1257ec52,10
12907b09,2
12afff59,55
12bc5fdc,2
13bc7596,65
14910e7d,9
150a654f,4
15480d60,15
15bed92c,2
169af9db,6
16d0bcf7,20
176e1b40,1
17e93363,3
18a3c45c,1
19135fb3,5
19527b67,1
19adb896,11
1a093603,21
1a203aab,1
1a3e3aa7,1
1acacee4,135
1b4fed8c,11
1b529a6b,14
1c2d70e7,2
1ca0d8a6,1687
1d0cf47b,3
1d4c97dd,7
1e710b65,29
1e72bc43,1
1e7fba7f,14
1ec51104,7
1f668f1c,13
1fa4d1c3,1656
1fb6f24e,3
201a815f,28
20226211,3
20a81d0e,11
20c4c704,3
20e27b38,13
20ee2d8b,2
211a61da,1133
216d9feb,895
21969396,4
21dee859,105
220fb9c6,1
22c518d1,18
24298f4b,42
243ee8e4,531
24893aea,3
249d1048,4
25727c3c,28
25c8d208,26
26c653f7,97
26dbee61,37
26dea7aa,7
270c63d9,1
27ccaf6c,3
27cf8e75,26
28005443,1
28c8bb8e,1
293c4a18,2
29c79ea7,3
2a10119c,7
2a34457c,8326
2aa14dbd,7
2b297853,958
2b411d2d,753
2bfcab20,2
2d289da9,62
2d49fca8,54
2d68fe41,2
2d8667e5,29
2dafc7e1,453
2de2e051,131
2e1ede47,102
2e8f9291,1
2fc40960,11
2fc8e3d8,1809
303f555c,1
3047274a,229
308635ff,1
3166be2d,3
325d28d5,11
32967733,62
33bdd3fe,19
35679d10,1
360784d5,6
365f1dd6,1
3759c905,280
391cd217,28
392ecb2d,81
39cfef32,1161
3a391a8d,184
3a740ae9,2
3b16a6ae,1
3b2f179c,1
3b4167af,643
3b5eb855,7
3ba6b977,5
3d462441,3
3e2bf98d,55063
3e8584d3,3
3ed8efb0,6
3eea6524,1
3f0570eb,39
3f75e845,1
3fc1c0a3,1354
3fe42137,36
40dc74b7,11
40e6c11a,3
41244fc0,512
416f833f,15
4179d151,51
41e6b879,1
420c62f1,13
423f3c5b,2
428353de,65
428fe09b,3
42dcacf7,3387
42ed98c1,60
42eed04d,3
435f52b9,1
44e1e335,28
450ee916,16
45afc6b8,354
46705c48,27
467357b8,15
471c35b4,3
47aa4157,132
47b758e9,14
48899bf9,4
489f67c5,46
48ceb918,1
48cf79d1,103
48d3d276,1
49227c50,9932
49ab383c,15
4a981dc4,62
4b36f8ab,27
4b91a2ad,2
4c54b3b2,1
4c9b812c,1
4d4326d9,13
4d671891,1924
4df0d907,44
4e26dfaa,1
4e6bb4ab,11
4e92eac5,245
4f115274,10
4f8d7218,3
4fa9ab44,3
501de676,3
50b648e2,1
51073a12,10
51112ace,40
5367d7f6,4
53c5dffc,1381
54b30ce2,195
54ba7f47,35
55813172,23
5610574c,1
5619808c,1
56cb2126,8
57242099,5
57e72173,3
5800d9c1,2
58fc041a,2
58feff66,4
592a8280,1
595255f9,144
596bad61,60
59739f77,3
59cd8478,1
5a214a5e,1
5abd5b51,34
5adf41c6,1
5af8918c,16
5ba5e32d,13
5ce5fb54,1
5ce7b1e3,10
5d43d4fc,2
5d9f9c66,1
5db6d14c,25
5e43d99e,10
5e44c81a,2
5e96e258,1
